time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-12-07T22:16:34.310Z,14.107,93.182,27.7,4.1,mb,30,77.7,,0.85,us,usp000h4uz,2014-11-07T01:40:14.913Z,"271 km N of Bamboo Flat, India",earthquake,,17.4,,8,reviewed,us,us
2009-12-06T11:16:25.970Z,33.197,88.568,54.7,4.8,mb,92,43.9,,0.85,us,usp000h4t6,2014-11-07T01:40:14.538Z,western Xizang,earthquake,,6.4,,28,reviewed,us,us
2009-12-01T11:40:45.670Z,13.622,92.793,33.6,5.3,mwc,191,42.9,,0.78,us,usp000h4mx,2022-05-02T21:27:46.426Z,"212 km N of Bamboo Flat, India",earthquake,,8,,,reviewed,us,gcmt
2009-12-01T11:23:28.430Z,27.272,91.455,10,4.2,mb,19,174.2,,1.12,us,usp000h4mw,2014-11-07T01:40:11.989Z,"11 km SW of Trashigang, Bhutan",earthquake,,,,3,reviewed,us,us
2009-11-30T12:38:49.270Z,27.352,91.435,10,4.4,mb,41,124.4,,0.96,us,usp000h4kw,2014-11-07T01:40:09.841Z,"11 km W of Trashigang, Bhutan",earthquake,,,,8,reviewed,us,us
2009-11-26T07:28:52.820Z,24.956,96.416,36.8,4.3,mb,29,124.3,,0.98,us,usp000h4eh,2014-11-07T01:40:08.869Z,"109 km WSW of Myitkyina, Myanmar",earthquake,,11.5,,7,reviewed,us,us
2009-11-26T06:13:02.720Z,13.627,92.784,39.2,5.1,mwc,177,55,,0.82,us,usp000h4ed,2022-05-02T21:27:11.018Z,"213 km N of Bamboo Flat, India",earthquake,,5,,,reviewed,us,gcmt
2009-11-26T00:15:03.740Z,35.256,81.536,49,4.9,mwc,40,93.2,,0.89,us,usp000h4e2,2016-11-10T02:20:49.062Z,"250 km SE of Hotan, China",earthquake,,8.6,,,reviewed,us,gcmt
2009-11-23T06:39:44.370Z,13.909,92.955,20.3,4.1,mb,25,82.3,,0.52,us,usp000h4bf,2014-11-07T01:40:08.374Z,"245 km N of Bamboo Flat, India",earthquake,,20.8,,2,reviewed,us,us
2009-11-21T04:10:18.170Z,7.877,93.838,39.9,4.5,mb,65,65.4,,0.97,us,usp000h495,2014-11-07T01:40:07.874Z,"273 km NW of Sabang, Indonesia",earthquake,,7.6,,24,reviewed,us,us
2009-11-20T07:16:58.950Z,30.762,83.448,19,5,mwc,120,53.5,,0.77,us,usp000h47k,2022-05-02T21:26:25.155Z,"205 km NE of Jumla, Nepal",earthquake,,11.6,,,reviewed,us,gcmt
2009-11-18T00:49:04.510Z,27.683,90.446,43.9,4.5,mb,58,68.4,,0.94,us,usp000h45a,2014-11-07T01:40:07.299Z,"20 km NNW of Trongsa, Bhutan",earthquake,,6,,21,reviewed,us,us
2009-11-17T17:39:40.380Z,27.647,92.823,44.4,4.7,mb,91,97,,0.76,us,usp000h44w,2014-11-07T01:40:07.246Z,"Arunachal Pradesh, India",earthquake,,4.4,,22,reviewed,us,us
2009-11-14T13:34:34.490Z,17.056,73.747,10,4.3,mb,14,133.7,,1.44,us,usp000h41t,2014-11-07T01:40:06.550Z,"25 km NW of Malk?pur, India",earthquake,,,,3,reviewed,us,us
2009-11-14T13:03:34.710Z,17.089,73.828,10,4.8,mwc,42,92.4,,1.12,us,usp000h41s,2022-07-15T21:09:12.057Z,"21 km NNW of Malk?pur, India",earthquake,,,,,reviewed,us,gcmt
2009-11-11T05:09:59.670Z,10.282,93.803,35,4.5,mb,24,92.9,,0.8,us,usp000h3yh,2014-11-07T01:40:05.923Z,"191 km SE of Port Blair, India",earthquake,,,,5,reviewed,us,us
2009-11-10T02:48:46.790Z,8.082,91.899,23,6,mwc,355,18.6,,0.84,us,usp000h3xe,2022-05-02T21:26:00.199Z,"Nicobar Islands, India region",earthquake,,7.3,,,reviewed,us,us
2009-11-07T23:00:32.240Z,26.922,89.178,41.1,4.1,mb,23,163.4,,1.14,us,usp000h3uk,2014-11-07T01:40:05.147Z,"8 km ENE of Samtse, Bhutan",earthquake,,14,,4,reviewed,us,us
2009-11-07T20:08:46.290Z,29.49,86.008,5.7,5.5,mwc,244,17.8,,0.8,us,usp000h3uf,2022-05-02T21:25:50.948Z,"78 km ENE of Saga, China",earthquake,,10.1,,,reviewed,us,gcmt
2009-11-06T19:50:13.610Z,13.994,92.966,38.2,4.6,mb,75,84.5,,0.72,us,usp000h3tk,2014-11-07T01:40:04.951Z,"255 km N of Bamboo Flat, India",earthquake,,,,22,reviewed,us,us
2009-11-06T02:26:12.360Z,13.116,92.486,37.4,4.4,mb,45,91.3,,0.88,us,usp000h3sw,2014-11-07T01:40:04.784Z,"158 km N of Bamboo Flat, India",earthquake,,,,16,reviewed,us,us
2009-11-02T21:35:44.360Z,14.032,92.968,15.7,5.4,mwc,263,32.2,,0.96,us,usp000h3pb,2022-05-02T21:24:57.173Z,"259 km N of Bamboo Flat, India",earthquake,,11.4,,,reviewed,us,gcmt
2009-10-30T06:43:03.830Z,34.181,70.02,30.4,5.1,mb,158,39.8,,1.06,us,usp000h3jn,2022-07-15T20:17:47.379Z,"34 km E of ?uk?mat? Azrah, Afghanistan",earthquake,,13.7,,91,reviewed,us,us
2009-10-30T04:29:08.390Z,29.643,84.585,10,4.4,mb,55,45.6,,0.71,us,usp000h3jk,2014-11-07T01:39:59.762Z,"71 km WNW of Saga, China",earthquake,,,,17,reviewed,us,us
2009-10-29T21:05:19.980Z,8.151,91.759,29.6,5,mb,134,34,,1,us,usp000h3ja,2014-11-07T01:39:59.706Z,"Nicobar Islands, India region",earthquake,,3.5,,48,reviewed,us,us
2009-10-29T19:57:01.280Z,26.548,90.018,30.4,4.8,mb,76,96.6,,0.6,us,usp000h3j9,2014-11-07T01:39:59.698Z,"13 km NNE of Goshaingaon, India",earthquake,,11.2,,29,reviewed,us,us
2009-10-29T17:00:38.600Z,27.262,91.417,26,5.1,mwc,154,43,,0.86,us,usp000h3j5,2022-05-02T21:25:39.055Z,"15 km WSW of Trashigang, Bhutan",earthquake,,3.5,,,reviewed,us,gcmt
2009-10-28T13:40:10.480Z,23.65,69.843,10,4.4,mb,22,151.4,,0.82,us,usp000h3gw,2014-11-07T01:39:58.975Z,"47 km NNE of Bhuj, India",earthquake,,,,7,reviewed,us,us
2009-10-27T18:10:16.390Z,14.06,93.225,54.8,4.6,mb,47,59.8,,0.75,us,usp000h3g0,2014-11-07T01:39:58.855Z,"266 km NNE of Bamboo Flat, India",earthquake,,9.4,,13,reviewed,us,us
2009-10-25T11:40:49.770Z,34.848,80.38,23,5,mwc,88,47.5,,1.08,us,usp000h3d6,2022-05-02T21:24:47.698Z,"253 km S of Hotan, China",earthquake,,15.4,,,reviewed,us,gcmt
2009-10-20T09:28:45.820Z,12.047,94.943,11.6,4.9,mb,75,53.7,,0.79,us,usp000h36s,2014-11-07T01:39:57.401Z,"243 km E of Port Blair, India",earthquake,,13.9,,19,reviewed,us,us
2009-10-20T08:20:04.670Z,16.893,95.817,10,4.2,mb,16,100.7,,0.98,us,usp000h36q,2014-11-07T01:39:57.392Z,"23 km NNW of Twante, Myanmar",earthquake,,,,4,reviewed,us,us
2009-10-16T19:29:12.980Z,35.178,92.135,10,4.9,mwc,61,37.2,,1.51,us,usp000h32p,2016-11-10T02:19:08.764Z,"Southern Qinghai, China",earthquake,,,,,reviewed,us,gcmt
2009-10-15T05:17:34.210Z,10.7,91.73,10,4.5,mb,31,81.3,,0.97,us,usp000h2zm,2014-11-07T01:39:56.082Z,"154 km SW of Port Blair, India",earthquake,,,,5,reviewed,us,us
2009-10-14T23:04:54.920Z,10.885,92.139,21.2,4,mb,30,87.9,,0.69,us,usp000h2ym,2014-11-07T01:39:55.943Z,"108 km SW of Port Blair, India",earthquake,,26.9,,4,reviewed,us,us
2009-10-11T18:26:11.170Z,23.265,94.503,88.4,4.8,mb,105,34.6,,0.79,us,usp000h2ru,2014-11-07T01:39:54.952Z,"43 km SSE of Mawlaik, Myanmar",earthquake,,,,33,reviewed,us,us
2009-10-05T09:46:59.360Z,10.696,91.566,10,4.5,mb,12,176.7,,0.61,us,usp000h2df,2014-11-07T01:39:52.590Z,"167 km SW of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-10-03T05:20:58.720Z,29.996,79.849,36.1,4.8,mb,81,97.5,,0.59,us,usp000h29z,2014-11-07T01:39:51.859Z,"19 km NNE of B?geshwar, India",earthquake,,5.6,,28,reviewed,us,us
2009-10-02T18:29:05.580Z,13.976,92.867,36.9,4.6,mb,96,46.2,,0.89,us,usp000h28u,2014-11-07T01:39:51.612Z,"252 km N of Bamboo Flat, India",earthquake,,,,18,reviewed,us,us
2009-09-29T06:01:13.260Z,30.888,83.49,10,5,mwc,63,94.7,,1.04,us,usp000h1y2,2022-05-02T22:32:44.823Z,"218 km NE of Jumla, Nepal",earthquake,,,,,reviewed,us,gcmt
2009-09-22T08:27:59.310Z,27.289,91.526,27.9,4,mb,21,141,,0.89,us,usp000h1s0,2014-11-07T01:39:44.185Z,"5 km SSW of Trashigang, Bhutan",earthquake,,25.7,,5,reviewed,us,us
2009-09-21T19:38:42.330Z,20.404,94.793,84.2,5.7,mwc,299,31.7,,0.76,us,usp000h1rn,2022-07-15T18:01:37.401Z,"10 km SW of Yenangyaung, Myanmar",earthquake,,,,,reviewed,us,gcmt
2009-09-21T10:22:20.960Z,27.305,91.491,10,4.1,mb,19,142.2,,1.07,us,usp000h1r9,2014-11-07T01:39:44.055Z,"6 km WSW of Trashigang, Bhutan",earthquake,,,,3,reviewed,us,us
2009-09-21T09:43:50.990Z,30.879,79.057,52.3,5,mb,78,85.3,,0.79,us,usp000h1r8,2022-07-15T17:58:23.193Z,"Uttaranchal, India",earthquake,,7.4,,24,reviewed,us,us
2009-09-21T09:16:54.340Z,27.31,91.489,10,4.5,mb,40,77.3,,1.18,us,usp000h1r5,2014-11-07T01:39:44.015Z,"6 km WSW of Trashigang, Bhutan",earthquake,,,,12,reviewed,us,us
2009-09-21T08:53:05.910Z,27.332,91.437,14,6.1,mwb,259,45.4,,0.98,us,usp000h1r4,2022-07-15T17:56:47.037Z,"11 km W of Trashigang, Bhutan",earthquake,,,,,reviewed,us,us
2009-09-19T06:33:46.760Z,13.846,92.634,23.6,4.3,mb,20,101.1,,1.43,us,usp000h1nj,2014-11-07T01:39:43.137Z,"237 km N of Bamboo Flat, India",earthquake,,9.6,,6,reviewed,us,us
2009-09-12T04:43:29.490Z,8.572,93.901,28.7,4.6,mb,61,48,,0.8,us,usp000h1f7,2014-11-07T01:39:42.001Z,"Nicobar Islands, India region",earthquake,,,,13,reviewed,us,us
2009-09-09T00:07:16.720Z,10.261,93.82,169.9,4.7,mb,108,61,,0.58,us,usp000h1by,2014-11-07T01:39:41.408Z,"194 km SE of Port Blair, India",earthquake,,5.4,,42,reviewed,us,us
2009-09-08T09:59:15.650Z,14.037,93.161,41.3,4.1,mb,22,100.9,,0.65,us,usp000h1b8,2014-11-07T01:39:41.289Z,"263 km N of Bamboo Flat, India",earthquake,,20,,3,reviewed,us,us
2009-09-06T01:14:39.910Z,13.987,92.923,33.7,4.6,mb,75,57.8,,0.84,us,usp000h18w,2014-11-07T01:39:40.630Z,"253 km N of Bamboo Flat, India",earthquake,,,,20,reviewed,us,us
2009-09-05T08:18:49.770Z,13.925,93.145,35,4.3,mb,23,147.6,,0.84,us,usp000h18h,2014-11-07T01:39:40.571Z,"250 km N of Bamboo Flat, India",earthquake,,,,6,reviewed,us,us
2009-09-05T07:28:35.590Z,34.233,82.022,46.2,4.8,mb,52,96,,1.36,us,usp000h18f,2014-11-07T01:39:40.560Z,western Xizang,earthquake,,9.8,,13,reviewed,us,us
2009-09-05T06:40:03.570Z,23.123,70.249,10,4,mb,20,151.7,,1.21,us,usp000h18d,2014-11-07T01:39:40.553Z,"10 km NNE of K?ndla, India",earthquake,,,,5,reviewed,us,us
2009-09-05T03:19:09.510Z,16.081,93.671,10,4.6,mb,37,100.3,,0.61,us,usp000h189,2014-11-07T01:39:40.464Z,"137 km SW of Pathein, Myanmar",earthquake,,,,12,reviewed,us,us
2009-09-04T06:57:52.350Z,13.942,93.119,35,4.3,mb,19,149.1,,0.6,us,usp000h17b,2014-11-07T01:39:40.137Z,"251 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-09-04T06:13:32.650Z,13.78,92.867,35,4.4,mb,17,149.4,,1.08,us,usp000h177,2014-11-07T01:39:40.113Z,"230 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-09-03T19:51:06.960Z,24.332,94.669,95,5.9,mwc,358,14.3,,0.83,us,usp000h16n,2022-05-02T22:23:53.979Z,"67 km ESE of W?ngjing, India",earthquake,,,,,reviewed,us,gcmt
2009-09-03T00:49:43.520Z,14.052,92.895,40.9,4.1,mb,26,82.3,,0.51,us,usp000h15z,2014-11-07T01:39:39.437Z,"260 km N of Bamboo Flat, India",earthquake,,4.9,,6,reviewed,us,us
2009-09-02T17:21:55.570Z,11.027,93.603,123.7,4.8,mb,48,74.9,,0.67,us,usp000h15m,2014-11-07T01:39:38.805Z,"117 km SE of Port Blair, India",earthquake,,7.9,,16,reviewed,us,us
2009-08-31T10:41:31.590Z,14.05,92.822,34.6,4.8,mb,64,82.3,,0.98,us,usp000h136,2014-11-07T01:39:35.542Z,"260 km N of Bamboo Flat, India",earthquake,,13.4,,15,reviewed,us,us
2009-08-30T19:27:48.840Z,25.28,95.101,82.2,5.3,mwc,194,22.5,,0.96,us,usp000h12d,2022-07-15T16:55:43.605Z,"74 km SE of Phek, India",earthquake,,,,,reviewed,us,gcmt
2009-08-30T09:34:13.180Z,14.208,93.075,35,4.7,mb,12,198.3,,0.45,us,usp000h11p,2014-11-07T01:39:35.245Z,"280 km N of Bamboo Flat, India",earthquake,,,,1,reviewed,us,us
2009-08-30T02:41:04.030Z,18.229,94.141,13.7,4.4,mb,29,100.5,,0.58,us,usp000h112,2014-11-07T01:39:35.101Z,"124 km W of Myanaung, Myanmar",earthquake,,27.1,,7,reviewed,us,us
2009-08-27T22:39:06.080Z,14.34,93.021,35,4.7,mb,63,83.5,,0.77,us,usp000h0y5,2014-11-07T01:39:34.107Z,"293 km N of Bamboo Flat, India",earthquake,,,,24,reviewed,us,us
2009-08-26T02:57:50.220Z,14.088,93.113,33,4.8,mb,95,47.7,,0.74,us,usp000h0vn,2014-11-07T01:39:33.717Z,"267 km N of Bamboo Flat, India",earthquake,,,,29,reviewed,us,us
2009-08-25T08:31:45.860Z,14.077,93.163,35,4.4,mb,21,102.3,,0.71,us,usp000h0uw,2014-11-07T01:39:33.623Z,"267 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-08-25T07:51:19.890Z,14.092,93.115,35,4.2,mb,24,102.3,,0.8,us,usp000h0uv,2014-11-07T01:39:33.620Z,"268 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-08-21T14:26:02.050Z,14.04,92.989,35,4.9,mb,83,56.1,,1.15,us,usp000h0qb,2014-11-07T01:39:32.866Z,"260 km N of Bamboo Flat, India",earthquake,,,,36,reviewed,us,us
2009-08-21T12:46:06.040Z,14.206,93.085,35,4.4,mb,34,83.6,,0.86,us,usp000h0q9,2014-11-07T01:39:32.841Z,"280 km N of Bamboo Flat, India",earthquake,,,,6,reviewed,us,us
2009-08-19T10:45:13.870Z,26.556,92.47,10,5,mb,85,32.4,,1.02,us,usp000h0n0,2022-07-15T16:11:17.314Z,"9 km N of Dhing, India",earthquake,,,,27,reviewed,us,us
2009-08-18T21:04:40.290Z,14.112,92.826,35,4.2,mb,31,87.6,,1.17,us,usp000h0m6,2014-11-07T01:39:32.275Z,"267 km N of Bamboo Flat, India",earthquake,,,,9,reviewed,us,us
2009-08-18T05:37:56.340Z,14.061,92.809,35,4.8,mb,56,62.2,,0.78,us,usp000h0jz,2014-11-07T01:39:31.998Z,"261 km N of Bamboo Flat, India",earthquake,,,,12,reviewed,us,us
2009-08-17T21:27:57.330Z,13.931,92.945,35,4,mb,21,103.7,,0.57,us,usp000h0j2,2014-11-07T01:39:31.601Z,"248 km N of Bamboo Flat, India",earthquake,,,,4,reviewed,us,us
2009-08-16T22:50:14.060Z,13.93,93.085,35,4.1,mb,14,149.2,,0.47,us,usp000h0gh,2014-11-07T01:39:31.290Z,"249 km N of Bamboo Flat, India",earthquake,,,,3,reviewed,us,us
2009-08-15T05:07:55.750Z,14.304,93.055,35,4.3,mb,35,83.5,,0.69,us,usp000h0d4,2014-11-07T01:39:30.691Z,"290 km N of Bamboo Flat, India",earthquake,,,,5,reviewed,us,us
2009-08-14T19:39:49.900Z,13.961,93.023,25.6,5,mwc,164,22.6,,0.82,us,usp000h0cf,2022-05-02T21:17:08.764Z,"252 km N of Bamboo Flat, India",earthquake,,,,,reviewed,us,gcmt
2009-08-14T10:52:56.620Z,13.865,92.837,35,4.3,mb,15,109.9,,0.89,us,usp000h0c0,2014-11-07T01:39:30.567Z,"239 km N of Bamboo Flat, India",earthquake,,,,5,reviewed,us,us
2009-08-14T03:53:32.230Z,13.907,92.912,30.4,4.5,mb,40,84.9,,0.81,us,usp000h0ba,2014-11-07T01:39:30.459Z,"245 km N of Bamboo Flat, India",earthquake,,,,7,reviewed,us,us
2009-08-13T20:49:30.820Z,13.945,93.05,35,4.7,mb,55,74.4,,0.61,us,usp000h0at,2014-11-07T01:39:30.413Z,"250 km N of Bamboo Flat, India",earthquake,,,,16,reviewed,us,us
2009-08-13T19:30:00.600Z,14.1,93.216,35,4,mb,25,100.9,,0.61,us,usp000h0aq,2014-11-07T01:39:30.398Z,"270 km NNE of Bamboo Flat, India",earthquake,,,,4,reviewed,us,us
2009-08-13T14:43:39.140Z,14.304,93.14,35,4.8,mb,78,69.3,,0.78,us,usp000h0a1,2014-11-07T01:39:30.326Z,"291 km N of Bamboo Flat, India",earthquake,,,,23,reviewed,us,us
2009-08-13T09:21:35.750Z,14.052,92.821,35,5.9,mwc,197,27.9,,0.91,us,usp000h09t,2022-05-02T21:17:07.623Z,"260 km N of Bamboo Flat, India",earthquake,,,,,reviewed,us,gcmt
2009-08-13T07:41:52.790Z,33.927,88.696,35,4.2,mb,15,126.3,,1.35,us,usp000h09q,2014-11-07T01:39:30.248Z,western Xizang,earthquake,,,,2,reviewed,us,us
2009-08-13T00:54:48.360Z,14.144,93.102,35,4.7,mb,57,83.7,,0.97,us,usp000h098,2014-11-07T01:39:30.157Z,"273 km N of Bamboo Flat, India",earthquake,,,,18,reviewed,us,us
2009-08-12T22:12:18.780Z,13.972,92.926,35,4.1,mb,22,150.3,,0.39,us,usp000h091,2014-11-07T01:39:30.078Z,"252 km N of Bamboo Flat, India",earthquake,,,,5,reviewed,us,us
2009-08-12T05:25:15.610Z,13.7,93.84,35,4.1,mb,16,148.8,,0.99,us,usp000h086,2014-11-07T01:39:29.928Z,"252 km NNE of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-08-12T04:33:25.690Z,9.018,93.723,50.7,5.1,mwc,114,47.3,,0.93,us,usp000h082,2016-11-10T02:15:56.357Z,"Nicobar Islands, India region",earthquake,,6.1,,,reviewed,us,gcmt
2009-08-12T04:09:03.880Z,13.959,93.06,35,4,mb,25,147.7,,0.9,us,usp000h080,2014-11-07T01:39:29.893Z,"252 km N of Bamboo Flat, India",earthquake,,,,3,reviewed,us,us
2009-08-12T03:02:53.230Z,13.942,93.125,35,4.4,mb,34,101,,0.77,us,usp000h07z,2014-11-07T01:39:29.890Z,"251 km N of Bamboo Flat, India",earthquake,,,,10,reviewed,us,us
2009-08-12T00:04:11.260Z,14.386,93.034,35,4.1,mb,29,83.4,,0.62,us,usp000h07t,2014-11-07T01:39:29.869Z,"299 km N of Bamboo Flat, India",earthquake,,,,6,reviewed,us,us
2009-08-11T23:13:40.590Z,14.066,93.161,35,4.2,mb,28,82.1,,0.65,us,usp000h07n,2014-11-07T01:39:29.853Z,"266 km N of Bamboo Flat, India",earthquake,,,,5,reviewed,us,us
2009-08-11T21:52:49.310Z,13.849,93.077,35,4.3,mb,17,165.2,,0.7,us,usp000h07h,2014-11-07T01:39:29.829Z,"240 km N of Bamboo Flat, India",earthquake,,,,5,reviewed,us,us
2009-08-11T21:43:47.590Z,24.323,94.793,99,5.5,mwb,177,29.6,,0.8,us,usp000h07g,2022-07-15T15:40:11.380Z,"79 km ESE of W?ngjing, India",earthquake,,,,,reviewed,us,us
2009-08-11T15:19:05.640Z,14.004,93.041,19.3,4.5,mb,45,77.6,,0.89,us,usp000h073,2014-11-07T01:39:29.743Z,"257 km N of Bamboo Flat, India",earthquake,,19.5,,8,reviewed,us,us
2009-08-11T12:57:01.450Z,14.117,93.149,35,4.1,mb,17,150.2,,0.48,us,usp000h071,2014-11-07T01:39:29.739Z,"271 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-08-11T10:18:09.240Z,14.156,93.144,35,4.6,mb,18,100.9,,1.18,us,usp000h06x,2014-11-07T01:39:29.729Z,"275 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-08-11T08:51:29.040Z,14.127,93.068,38.4,4.6,mb,53,77,,1.02,us,usp000h06s,2014-11-07T01:39:29.715Z,"271 km N of Bamboo Flat, India",earthquake,,8,,12,reviewed,us,us
2009-08-11T08:32:11.960Z,14.12,93.15,35,4.5,mb,44,59,,0.64,us,usp000h06q,2014-11-07T01:39:29.708Z,"271 km N of Bamboo Flat, India",earthquake,,,,8,reviewed,us,us
2009-08-11T07:54:38.510Z,14.353,92.982,38.5,4.9,mb,100,67.2,,0.82,us,usp000h06n,2014-11-07T01:39:29.695Z,"Andaman Islands, India region",earthquake,,5.7,,41,reviewed,us,us
2009-08-11T07:14:36.100Z,14.15,93.085,35,4.5,mb,46,82.1,,0.83,us,usp000h06m,2014-11-07T01:39:29.691Z,"273 km N of Bamboo Flat, India",earthquake,,,,10,reviewed,us,us
2009-08-11T06:26:02.000Z,13.893,93.045,35,4,mb,24,98.3,,0.63,us,usp000h06h,2014-11-07T01:39:29.685Z,"245 km N of Bamboo Flat, India",earthquake,,,,2,reviewed,us,us
2009-08-11T06:10:02.190Z,13.966,93.057,28.4,4.6,mb,79,56,,0.69,us,usp000h06e,2014-11-07T01:39:29.671Z,"253 km N of Bamboo Flat, India",earthquake,,,,19,reviewed,us,us
2009-08-11T04:37:59.880Z,14.284,93.132,35.3,4.4,mb,28,82,,0.83,us,usp000h06c,2014-11-07T01:39:29.665Z,"Andaman Islands, India region",earthquake,,8.5,,4,reviewed,us,us
2009-08-11T01:58:39.670Z,11.566,92.334,35,4.2,mb,26,92,,0.67,us,usp000h069,2014-11-07T01:39:29.659Z,"44 km WSW of Bamboo Flat, India",earthquake,,,,3,reviewed,us,us
2009-08-11T01:42:51.850Z,13.977,93.121,35,4.2,mb,36,83.3,,0.81,us,usp000h068,2014-11-07T01:39:29.655Z,"255 km N of Bamboo Flat, India",earthquake,,,,5,reviewed,us,us
2009-08-11T00:20:10.810Z,13.979,92.991,35,4.5,mb,58,76.3,,0.86,us,usp000h067,2022-07-15T15:39:34.464Z,"253 km N of Bamboo Flat, India",earthquake,,,,16,reviewed,us,us
2009-08-10T23:14:50.000Z,13.935,93.013,35,4.2,mb,30,94.4,,0.41,us,usp000h065,2014-11-07T01:39:29.642Z,"249 km N of Bamboo Flat, India",earthquake,,,,7,reviewed,us,us
2009-08-10T23:05:29.650Z,13.941,92.926,36.2,4.1,mb,28,82.3,,0.89,us,usp000h064,2014-11-07T01:39:29.640Z,"248 km N of Bamboo Flat, India",earthquake,,11.5,,7,reviewed,us,us
2009-08-10T22:56:17.390Z,14.061,93.102,37.3,4.2,mb,30,85.4,,0.72,us,usp000h063,2014-11-07T01:39:29.637Z,"264 km N of Bamboo Flat, India",earthquake,,10.1,,11,reviewed,us,us
2009-08-10T21:19:40.120Z,14.311,92.965,29.8,4.7,mb,62,82.1,,0.9,us,usp000h05z,2014-11-07T01:39:29.623Z,"290 km N of Bamboo Flat, India",earthquake,,12.7,,19,reviewed,us,us
2009-08-10T19:55:38.730Z,14.099,92.902,24,7.5,mwc,303,18.2,,1.03,us,usp000h05x,2022-07-15T15:33:51.153Z,"266 km N of Bamboo Flat, India",earthquake,,,,,reviewed,us,us
2009-08-05T02:58:45.490Z,22.513,93.483,72.2,4.7,mb,83,71.1,,0.75,us,usp000gzzt,2014-11-07T01:39:27.811Z,"19 km SW of Hakha, Myanmar",earthquake,,6.1,,29,reviewed,us,us
2009-07-28T19:14:09.690Z,10.64,94.179,29.1,5,mwc,56,71.2,,1.13,us,usp000gzrv,2016-11-10T02:15:25.245Z,"193 km SE of Port Blair, India",earthquake,,20,,,reviewed,us,gcmt
2009-07-28T13:09:00.030Z,12.281,92.51,26.4,4.6,mb,39,73.1,,1.43,us,usp000gzrs,2014-11-07T01:39:22.927Z,"Andaman Islands, India region",earthquake,,22.8,,6,reviewed,us,us
2009-07-28T06:51:22.920Z,10.565,94.091,10,4.1,mb,31,77.8,,0.74,us,usp000gzr7,2014-11-07T01:39:22.649Z,"190 km SE of Port Blair, India",earthquake,,,,4,reviewed,us,us
2009-07-28T06:36:16.510Z,10.609,94.143,10,4.1,mb,30,77.8,,0.88,us,usp000gzr6,2014-11-07T01:39:22.646Z,"192 km SE of Port Blair, India",earthquake,,,,4,reviewed,us,us
2009-07-28T06:04:02.750Z,10.578,94.104,10,4,mb,19,151.7,,1.08,us,usp000gzr5,2014-11-07T01:39:22.644Z,"Andaman Islands, India region",earthquake,,,,2,reviewed,us,us
2009-07-28T05:14:57.530Z,10.591,94.122,10,5.2,mwc,94,58,,0.85,us,usp000gzr4,2016-11-10T02:15:23.714Z,"191 km SE of Port Blair, India",earthquake,,,,,reviewed,us,gcmt
2009-07-28T05:10:57.130Z,10.5,93.978,10,4.4,mb,33,81.4,,0.89,us,usp000gzr3,2014-11-07T01:39:22.633Z,"186 km SE of Port Blair, India",earthquake,,,,6,reviewed,us,us
2009-07-27T21:15:01.110Z,10.604,94.332,10,4.9,mwc,48,50.6,,1.01,us,usp000gzqv,2016-11-10T02:15:23.230Z,"209 km SE of Port Blair, India",earthquake,,,,,reviewed,us,gcmt
2009-07-27T21:02:36.000Z,10.702,94.207,10,4.2,mb,27,81.7,,0.57,us,usp000gzqu,2014-11-07T01:39:22.607Z,"191 km SE of Port Blair, India",earthquake,,,,8,reviewed,us,us
2009-07-27T19:15:22.420Z,10.641,94.248,10,4.5,mb,29,102.5,,0.98,us,usp000gzqp,2014-11-07T01:39:22.591Z,"199 km SE of Port Blair, India",earthquake,,,,6,reviewed,us,us
2009-07-27T12:08:14.210Z,10.666,94.234,10,4.8,mb,53,69.1,,0.68,us,usp000gzq9,2014-11-07T01:39:22.539Z,"196 km SE of Port Blair, India",earthquake,,,,15,reviewed,us,us
2009-07-27T06:23:51.690Z,34.899,73.219,49.1,5,mwc,117,31.7,,0.73,us,usp000gzq0,2022-07-15T14:43:53.195Z,"30 km NE of Battagram, Pakistan",earthquake,,6.2,,,reviewed,us,gcmt
2009-07-27T05:39:37.650Z,10.692,94.268,28.1,4.5,mb,37,70.8,,0.67,us,usp000gzpy,2014-11-07T01:39:22.423Z,"198 km ESE of Port Blair, India",earthquake,,15.3,,6,reviewed,us,us
2009-07-27T03:31:51.510Z,10.585,94.232,14.3,4.9,mwc,35,84.5,,0.85,us,usp000gzpw,2016-11-10T02:15:20.199Z,"201 km SE of Port Blair, India",earthquake,,23.2,,,reviewed,us,gcmt
2009-07-27T03:12:09.890Z,10.615,94.227,10,4.3,mb,29,77.9,,0.79,us,usp000gzpv,2014-11-07T01:39:22.331Z,"199 km SE of Port Blair, India",earthquake,,,,4,reviewed,us,us
